ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),delivery_time_mins,weather_clean,is_late,distance_km
0x8926,BANGRES19DEL02,21,4.9,12.914264,77.6784,12.934264,77.6984,07/03/22,8:40:00,8:45:00,conditions Sunny,Low,0,Buffet,motorcycle,1,No,Urban,(min) 14,14,Sunny,0,3.11
0x4374,BANGRES05DEL01,33,4.8,12.970324,77.645748,13.080324,77.755748,02/03/22,21:30:00,21:40:00,conditions Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 40,40,Fog,1,17.08
0xb58d,BANGRES07DEL03,28,4.6,12.978453,77.643685,13.068453,77.733685,04/03/22,17:30:00,17:40:00,conditions Stormy,Medium,2,Buffet,scooter,0,No,NaN,(min) 23,23,Stormy,0,13.97
0x6a79,BANGRES11DEL01,38,4.6,12.934365,77.616155,12.974365,77.656155,01/04/22,14:15:00,14:20:00,conditions Cloudy,High,0,Snack,motorcycle,1,No,Metropolitian,(min) 28,28,Cloudy,0,6.21
0x56f5,BANGRES16DEL01,27,4.4,13.029198,77.570997,13.099198,77.640997,20/03/22,19:30:00,19:35:00,conditions Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,(min) 35,35,Fog,1,10.87
0x56ab,BANGRES01DEL01,20,4.5,12.933284,77.615428,12.973284,77.655428,03/03/22,16:45:00,16:50:00,conditions Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,(min) 23,23,Cloudy,0,6.21
0x461f,BANGRES09DEL01,28,4.8,12.934179,77.615797,12.974179,77.655797,01/04/22,16:40:00,16:45:00,conditions Cloudy,Medium,0,Snack,motorcycle,0,No,Urban,(min) 21,21,Cloudy,0,6.21
0x7e9b,BANGRES07DEL01,22,4.4,12.978453,77.643685,13.088453,77.753685,23/03/22,19:45:00,19:55:00,conditions Sandstorms,Jam,0,Meal,motorcycle,1,Yes,Metropolitian,(min) 39,39,Sandstorms,1,17.08
0x5a61,BANGRES13DEL03,36,4.6,12.935662,77.61413,12.995662,77.67413,13/03/22,19:35:00,19:45:00,conditions Windy,Jam,1,Snack,scooter,1,No,Metropolitian,(min) 27,27,Windy,0,9.32
0x9177,BANGRES15DEL03,36,4.8,12.975377,77.696664,13.065377,77.786664,04/03/22,23:30:00,23:45:00,conditions Sandstorms,Low,1,Meal,motorcycle,1,No,Metropolitian,(min) 22,22,Sandstorms,0,13.97
0x8a03,BANGRES15DEL01,23,4.8,12.975377,77.696664,13.045377,77.766664,16/03/22,23:00:00,23:15:00,conditions Sandstorms,Low,1,Buffet,motorcycle,0,No,Urban,(min) 12,12,Sandstorms,0,10.87
0x32a7,BANGRES08DEL02,36,4.0,12.906229,77.596791,12.986229,77.676791,29/03/22,20:00:00,20:10:00,conditions Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,(min) 52,52,Windy,1,12.42
0x9a13,BANGRES06DEL02,23,4.8,12.979096,77.640625,12.999096,77.660625,03/04/22,11:45:00,12:00:00,conditions Cloudy,High,0,Drinks,motorcycle,1,No,Urban,(min) 28,28,Cloudy,0,3.11
0xbaaa,BANGRES19DEL01,31,4.4,12.914264,77.6784,13.024264,77.7884,27/03/22,23:45:00,23:50:00,conditions Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,(min) 38,38,Cloudy,1,17.08
0x574f,BANGRES05DEL02,28,4.8,12.970324,77.645748,12.990324,77.665748,28/03/22,10:40:00,10:55:00,conditions Sunny,Low,2,Meal,electric_scooter,1,No,Metropolitian,(min) 23,23,Sunny,0,3.11
0x578d,BANGRES01DEL03,22,4.2,12.933284,77.615428,12.963284,77.645428,07/03/22,23:40:00,23:45:00,conditions Stormy,Low,0,Drinks,motorcycle,1,No,Urban,(min) 21,21,Stormy,0,4.66
0x7897,BANGRES18DEL01,30,4.8,12.913041,77.683237,12.983041,77.753237,27/03/22,20:15:00,20:25:00,conditions Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 33,33,Sunny,1,10.87
0x5c78,BANGRES01DEL03,32,3.7,12.933284,77.615428,13.023284,77.705428,12/03/22,20:25:00,20:35:00,conditions Sunny,Jam,1,Buffet,scooter,0,No,Metropolitian,(min) 31,31,Sunny,1,13.97
0x9add,BANGRES01DEL01,22,4.6,12.933284,77.615428,13.003284,77.685428,16/03/22,19:55:00,20:05:00,conditions Stormy,Jam,1,Drinks,motorcycle,0,No,Urban,(min) 22,22,Stormy,0,10.87
0x5236,BANGRES11DEL02,24,4.7,12.934365,77.616155,12.984365,77.666155,15/03/22,22:00:00,22:10:00,conditions Cloudy,Jam,0,Buffet,motorcycle,1,No,NaN,(min) 29,29,Cloudy,0,7.76
0x2ba0,BANGRES05DEL02,34,4.2,12.970324,77.645748,13.100324,77.775748,04/03/22,19:30:00,19:45:00,conditions Stormy,Jam,2,Meal,scooter,1,No,Metropolitian,(min) 42,42,Stormy,1,20.18
0x3e0c,BANGRES15DEL02,33,4.3,12.975377,77.696664,13.025377,77.746664,13/03/22,19:55:00,20:00:00,conditions Stormy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,(min) 37,37,Stormy,1,7.76
0x92c5,BANGRES02DEL03,34,3.8,12.970221,77.645396,13.060221,77.735396,12/03/22,20:10:00,20:15:00,conditions Windy,Jam,1,Snack,motorcycle,2,No,Metropolitian,(min) 38,38,Windy,1,13.97
0x7e8a,BANGRES16DEL02,22,4.8,13.029198,77.570997,13.079198,77.620997,30/03/22,19:25:00,19:30:00,conditions Sunny,Jam,2,Buffet,scooter,1,No,Metropolitian,(min) 13,13,Sunny,0,7.76
0x900a,BANGRES14DEL02,29,4.9,12.949934,77.699386,13.079934,77.829386,20/03/22,17:20:00,17:35:00,conditions Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 24,24,Windy,0,20.18
0x55df,BANGRES14DEL01,30,4.9,12.949934,77.699386,13.059934,77.809386,02/04/22,21:50:00,22:00:00,conditions Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 42,42,Cloudy,1,17.08
0xac08,BANGRES06DEL02,34,4.7,12.979096,77.640625,13.029096,77.690625,03/04/22,23:55:00,0:05:00,conditions Windy,Low,1,Buffet,motorcycle,0,No,Metropolitian,(min) 20,20,Windy,0,7.76
0x506e,BANGRES04DEL01,24,4.6,12.98041,77.640489,13.09041,77.750489,14/03/22,20:10:00,20:25:00,conditions Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,(min) 23,23,Sunny,0,17.08
0xbd28,BANGRES08DEL03,33,4.5,12.906229,77.596791,12.966229,77.656791,19/03/22,17:10:00,17:20:00,conditions Fog,Medium,2,Buffet,scooter,0,No,Urban,(min) 15,15,Fog,0,9.32
0x207d,BANGRES18DEL02,35,3.8,12.913041,77.683237,13.043041,77.813237,29/03/22,19:25:00,19:40:00,conditions Sandstorms,Jam,1,Snack,scooter,1,No,Metropolitian,(min) 33,33,Sandstorms,1,20.18
0x25b3,BANGRES17DEL02,21,4.6,12.972532,77.608179,13.022532,77.658179,11/03/22,19:35:00,19:45:00,conditions Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,(min) 33,33,Windy,1,7.76
0x70e0,BANGRES18DEL02,32,4.4,12.913041,77.683237,13.043041,77.813237,10/03/22,22:55:00,23:05:00,conditions Cloudy,Low,0,Buffet,motorcycle,2,No,Metropolitian,(min) 36,36,Cloudy,1,20.18
0x258a,BANGRES04DEL01,32,4.6,12.98041,77.640489,12.99041,77.650489,30/03/22,12:00:00,12:15:00,conditions Sunny,High,1,Snack,scooter,0,No,Metropolitian,(min) 17,17,Sunny,0,1.55
0x1334,BANGRES16DEL01,26,4.7,13.029198,77.570997,13.069198,77.610997,24/03/22,13:55:00,14:10:00,conditions Sandstorms,High,2,Meal,electric_scooter,1,No,Metropolitian,(min) 28,28,Sandstorms,0,6.21
0x6c6d,BANGRES11DEL03,33,4.8,12.934365,77.616155,13.024365,77.706155,06/04/22,18:55:00,19:00:00,conditions Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,(min) 42,42,Windy,1,13.97
0x1c71,BANGRES08DEL01,24,4.6,12.906229,77.596791,12.916229,77.606791,09/03/22,9:40:00,9:50:00,conditions Fog,Low,0,Snack,motorcycle,0,No,Metropolitian,(min) 18,18,Fog,0,1.55
0x650d,BANGRES15DEL02,31,4.6,12.975377,77.696664,12.995377,77.716664,28/03/22,9:55:00,10:10:00,conditions Windy,Low,1,Meal,scooter,0,No,Metropolitian,(min) 26,26,Windy,0,3.11
0x10c9,BANGRES16DEL01,39,5.0,13.029198,77.570997,13.139198,77.680997,08/03/22,18:35:00,18:40:00,conditions Windy,Medium,0,Buffet,motorcycle,2,No,Metropolitian,(min) 47,47,Windy,1,17.07
0x27a8,BANGRES19DEL02,39,4.6,12.914264,77.6784,13.044264,77.8084,23/03/22,23:15:00,23:20:00,conditions Sandstorms,Low,1,Buffet,scooter,1,No,Metropolitian,(min) 20,20,Sandstorms,0,20.18
0xb19d,BANGRES07DEL02,28,5.0,12.978453,77.643685,13.028453,77.693685,05/04/22,18:50:00,19:00:00,conditions Windy,Medium,0,Snack,motorcycle,0,No,Metropolitian,(min) 27,27,Windy,0,7.76
0x9b7b,BANGRES14DEL01,38,4.3,12.949934,77.699386,12.989934,77.739386,28/03/22,12:35:00,12:45:00,conditions Windy,High,0,Drinks,motorcycle,1,No,Metropolitian,(min) 31,31,Windy,1,6.21
0xb319,BANGRES11DEL03,31,4.9,12.934365,77.616155,12.964365,77.646155,17/03/22,20:00:00,20:15:00,conditions Stormy,Jam,0,Meal,motorcycle,0,Yes,Urban,(min) 49,49,Stormy,1,4.66
0xb8f7,BANGRES07DEL01,32,4.8,12.978453,77.643685,12.988453,77.653685,05/04/22,10:35:00,10:40:00,conditions Fog,Low,2,Drinks,scooter,0,No,Metropolitian,(min) 16,16,Fog,0,1.55
0x519c,BANGRES09DEL01,32,4.1,12.934179,77.615797,12.944179,77.625797,03/04/22,10:50:00,11:05:00,conditions Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 32,32,Windy,1,1.55
0x9c01,BANGRES010DEL01,23,4.9,12.933298,77.614293,13.003298,77.684293,29/03/22,21:15:00,21:25:00,conditions Stormy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,(min) 29,29,Stormy,0,10.87
0x9e57,BANGRES17DEL02,22,4.6,12.972532,77.608179,13.052532,77.688179,29/03/22,21:45:00,22:00:00,conditions Windy,Jam,1,Buffet,scooter,1,No,Urban,(min) 16,16,Windy,0,12.42
0x3e1c,BANGRES04DEL02,27,4.5,12.98041,77.640489,13.03041,77.690489,01/03/22,23:40:00,23:55:00,conditions Fog,Low,1,Buffet,motorcycle,1,No,Urban,(min) 15,15,Fog,0,7.76
0x5779,BANGRES17DEL01,21,4.7,12.972532,77.608179,13.082532,77.718179,23/03/22,18:50:00,19:05:00,conditions Windy,Medium,2,Drinks,electric_scooter,1,No,Urban,(min) 19,19,Windy,0,17.08
0xb214,BANGRES12DEL01,27,4.9,12.939496,77.625999,13.049496,77.735999,23/03/22,23:55:00,0:00:00,conditions Sunny,Low,1,Drinks,motorcycle,0,No,Urban,(min) 26,26,Sunny,0,17.08
0xb37b,BANGRES11DEL02,39,5.0,12.934365,77.616155,12.954365,77.636155,17/03/22,11:30:00,11:35:00,conditions Windy,High,1,Buffet,scooter,1,No,Urban,(min) 33,33,Windy,1,3.11
0x2b88,BANGRES04DEL01,29,4.7,12.98041,77.640489,13.09041,77.750489,25/03/22,20:40:00,20:45:00,conditions Stormy,Jam,0,Snack,motorcycle,1,No,Urban,(min) 26,26,Stormy,0,17.08
0xaea6,BANGRES04DEL03,32,4.9,12.98041,77.640489,13.04041,77.700489,24/03/22,23:35:00,23:50:00,conditions Cloudy,Low,2,Snack,electric_scooter,1,No,Metropolitian,(min) 15,15,Cloudy,0,9.31
0x44bb,BANGRES18DEL02,28,4.8,12.913041,77.683237,12.963041,77.733237,24/03/22,21:45:00,21:50:00,conditions Fog,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,(min) 21,21,Fog,0,7.76
0x49c5,BANGRES01DEL02,24,5.0,12.933284,77.615428,13.013284,77.695428,23/03/22,22:50:00,22:55:00,conditions Cloudy,Low,0,Snack,motorcycle,0,No,Metropolitian,(min) 24,24,Cloudy,0,12.42
0x45b6,BANGRES20DEL02,25,4.9,12.972161,77.596014,12.992161,77.616014,07/03/22,9:50:00,10:00:00,conditions Windy,Low,2,Meal,scooter,0,No,Metropolitian,(min) 18,18,Windy,0,3.11
0xac84,BANGRES15DEL02,34,4.2,12.975377,77.696664,13.105377,77.826664,06/03/22,18:35:00,18:40:00,conditions Fog,Medium,1,Meal,scooter,1,No,Metropolitian,(min) 34,34,Fog,1,20.18
0x55d3,BANGRES08DEL02,25,4.1,12.906229,77.596791,12.926229,77.616791,03/03/22,11:00:00,11:05:00,conditions Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,(min) 18,18,Windy,0,3.11
0x4bc4,BANGRES19DEL02,31,4.0,12.914264,77.6784,12.934264,77.6984,28/03/22,9:40:00,9:50:00,conditions Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 30,30,Stormy,0,3.11
0x925e,BANGRES13DEL01,26,4.7,12.935662,77.61413,13.045662,77.72413,12/03/22,20:50:00,20:55:00,conditions Fog,Jam,0,Snack,motorcycle,3,No,Metropolitian,(min) 48,48,Fog,1,17.08
0x810b,BANGRES03DEL03,32,4.7,12.979166,77.640709,13.069166,77.730709,14/03/22,20:55:00,21:00:00,conditions Sunny,Jam,1,Snack,scooter,0,No,Metropolitian,(min) 22,22,Sunny,0,13.97
0x4516,BANGRES01DEL02,38,5.0,12.933284,77.615428,12.953284,77.635428,03/04/22,10:35:00,10:45:00,conditions Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 29,29,Sunny,0,3.11
0x8abb,BANGRES06DEL02,32,4.8,12.979096,77.640625,12.999096,77.660625,07/03/22,9:00:00,9:15:00,conditions Cloudy,Low,2,Meal,scooter,1,No,Metropolitian,(min) 19,19,Cloudy,0,3.11
0x71a1,BANGRES18DEL01,22,4.6,12.913041,77.683237,12.953041,77.723237,01/03/22,13:00:00,13:15:00,conditions Cloudy,High,0,Buffet,motorcycle,1,No,Urban,(min) 24,24,Cloudy,0,6.21
0x4d1d,BANGRES16DEL02,29,4.8,13.029198,77.570997,13.109198,77.650997,25/03/22,19:20:00,19:35:00,conditions Stormy,Jam,2,Meal,scooter,0,No,Urban,(min) 27,27,Stormy,0,12.42
0xb040,BANGRES11DEL02,27,4.7,12.934365,77.616155,12.984365,77.666155,17/03/22,18:40:00,18:50:00,conditions Sunny,Medium,1,Buffet,scooter,0,No,NaN,(min) 13,13,Sunny,0,7.76
0x2869,BANGRES13DEL01,21,4.7,12.935662,77.61413,13.005662,77.68413,27/03/22,21:35:00,21:45:00,conditions Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 33,33,Sunny,1,10.87
0x884a,BANGRES04DEL03,21,4.8,12.98041,77.640489,13.07041,77.730489,27/03/22,23:15:00,23:30:00,conditions Stormy,Low,0,Drinks,motorcycle,1,No,Metropolitian,(min) 17,17,Stormy,0,13.97
0x4734,BANGRES19DEL02,32,4.0,12.914264,77.6784,12.964264,77.7284,07/03/22,19:40:00,19:55:00,conditions Sandstorms,Jam,0,Meal,motorcycle,1,Yes,Metropolitian,(min) 49,49,Sandstorms,1,7.76
0x9f0f,BANGRES16DEL03,21,4.8,13.029198,77.570997,13.059198,77.600997,01/03/22,19:50:00,20:05:00,conditions Sandstorms,Jam,2,Snack,scooter,0,No,Urban,(min) 10,10,Sandstorms,0,4.66
0xa649,BANGRES03DEL03,33,4.0,12.979166,77.640709,13.009166,77.670709,01/04/22,17:20:00,17:35:00,conditions Cloudy,Medium,0,Buffet,motorcycle,1,No,NaN,(min) 34,34,Cloudy,1,4.66
0xabad,BANGRES06DEL01,34,3.5,12.979096,77.640625,13.089096,77.750625,12/03/22,17:15:00,17:20:00,conditions Sandstorms,Medium,1,Meal,scooter,1,No,Metropolitian,(min) 38,38,Sandstorms,1,17.08
0x39f2,BANGRES12DEL02,28,4.7,12.939496,77.625999,12.959496,77.645999,24/03/22,11:35:00,11:40:00,conditions Fog,High,2,Snack,electric_scooter,1,No,Metropolitian,(min) 29,29,Fog,0,3.11
0x124f,BANGRES11DEL01,30,4.7,12.934365,77.616155,12.974365,77.656155,13/03/22,17:00:00,17:05:00,conditions Cloudy,Medium,1,Snack,scooter,0,No,Metropolitian,(min) 16,16,Cloudy,0,6.21
0xb212,BANGRES02DEL02,25,4.6,12.970221,77.645396,13.020221,77.695396,24/03/22,22:35:00,22:45:00,conditions Cloudy,Low,0,Meal,motorcycle,0,No,Metropolitian,(min) 21,21,Cloudy,0,7.76
0x5a8a,BANGRES03DEL02,21,4.8,12.979166,77.640709,13.059166,77.720709,08/03/22,22:50:00,23:00:00,conditions Fog,Low,0,Snack,motorcycle,0,No,Urban,(min) 20,20,Fog,0,12.42
0x4345,BANGRES010DEL01,21,4.6,12.933298,77.614293,13.043298,77.724293,06/04/22,18:00:00,18:10:00,conditions Cloudy,Medium,2,Meal,scooter,0,No,Metropolitian,(min) 36,36,Cloudy,1,17.08
0x236b,BANGRES13DEL01,20,2.7,12.935662,77.61413,13.005662,77.68413,20/03/22,23:25:00,23:35:00,conditions Sunny,Low,1,Meal,motorcycle,1,No,Metropolitian,(min) 40,40,Sunny,1,10.87
0x15bd,BANGRES06DEL02,35,4.6,12.979096,77.640625,13.109096,77.770625,16/03/22,18:35:00,18:40:00,conditions Fog,Medium,1,Meal,motorcycle,1,No,Metropolitian,(min) 42,42,Fog,1,20.18
0x2e64,BANGRES04DEL02,34,3.9,12.98041,77.640489,13.06041,77.720489,02/03/22,22:10:00,22:20:00,conditions Cloudy,Low,2,Drinks,electric_scooter,1,No,Metropolitian,(min) 33,33,Cloudy,1,12.42
0x5d79,BANGRES010DEL01,25,4.7,12.933298,77.614293,12.973298,77.654293,03/04/22,16:55:00,17:05:00,conditions Stormy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,(min) 22,22,Stormy,0,6.21
0x5466,BANGRES05DEL03,25,4.6,12.970324,77.645748,13.030324,77.705748,07/03/22,21:50:00,21:55:00,conditions Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 23,23,Stormy,0,9.32
0xb512,BANGRES18DEL03,29,4.7,12.913041,77.683237,13.003041,77.773237,04/03/22,20:55:00,21:10:00,conditions Stormy,Jam,1,Snack,scooter,1,No,Metropolitian,(min) 17,17,Stormy,0,13.97
0x2e6a,BANGRES13DEL03,28,4.9,12.935662,77.61413,12.995662,77.67413,24/03/22,22:45:00,23:00:00,conditions Sunny,Low,1,Meal,scooter,0,No,Urban,(min) 22,22,Sunny,0,9.32
0x912f,BANGRES19DEL03,32,4.8,12.914264,77.6784,12.944264,77.7084,05/04/22,20:10:00,20:20:00,conditions Sunny,Jam,2,Meal,scooter,1,No,Urban,(min) 17,17,Sunny,0,4.66
0x61dd,BANGRES06DEL01,23,4.9,12.979096,77.640625,12.989096,77.650625,13/03/22,9:20:00,9:35:00,conditions Windy,Low,2,Drinks,scooter,0,No,Urban,(min) 15,15,Windy,0,1.55
0x4e6b,BANGRES17DEL02,28,4.5,12.972532,77.608179,13.052532,77.688179,27/03/22,18:40:00,18:45:00,conditions Windy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,(min) 25,25,Windy,0,12.42
0xa8ff,BANGRES13DEL02,24,4.8,12.935662,77.61413,12.985662,77.66413,17/03/22,17:50:00,17:55:00,conditions Stormy,Medium,0,Meal,motorcycle,0,No,Metropolitian,(min) 23,23,Stormy,0,7.76
0x9417,BANGRES16DEL03,33,4.8,13.029198,77.570997,13.059198,77.600997,11/03/22,18:15:00,18:25:00,conditions Sunny,Medium,2,Buffet,motorcycle,1,No,Urban,(min) 21,21,Sunny,0,4.66
0x8c49,BANGRES02DEL01,29,4.9,12.970221,77.645396,12.980221,77.655396,30/03/22,11:50:00,12:05:00,conditions Sandstorms,High,0,Buffet,motorcycle,1,No,Metropolitian,(min) 27,27,Sandstorms,0,1.55
0x1670,BANGRES06DEL02,33,4.3,12.979096,77.640625,13.059096,77.720625,18/03/22,19:35:00,19:50:00,conditions Cloudy,Jam,2,Drinks,electric_scooter,0,No,Metropolitian,(min) 36,36,Cloudy,1,12.42
0x6a5d,BANGRES09DEL01,31,4.3,12.934179,77.615797,13.044179,77.725797,25/03/22,21:40:00,21:55:00,conditions Fog,Jam,2,Buffet,scooter,0,No,Metropolitian,(min) 47,47,Fog,1,17.08
0x976d,BANGRES16DEL02,36,4.8,13.029198,77.570997,13.159198,77.700997,18/03/22,23:45:00,23:50:00,conditions Windy,Low,0,Drinks,motorcycle,0,No,Urban,(min) 25,25,Windy,0,20.18
0xa131,BANGRES16DEL03,33,4.7,13.029198,77.570997,13.089198,77.630997,01/04/22,23:30:00,23:45:00,conditions Fog,Low,1,Snack,scooter,0,No,Metropolitian,(min) 15,15,Fog,0,9.31
0xaaf0,BANGRES12DEL01,24,4.7,12.939496,77.625999,12.979496,77.665999,19/03/22,12:45:00,12:55:00,conditions Cloudy,High,1,Drinks,motorcycle,1,No,Metropolitian,(min) 34,34,Cloudy,1,6.21
0xaff6,BANGRES08DEL02,28,4.5,12.906229,77.596791,12.926229,77.616791,07/03/22,10:55:00,11:10:00,conditions Sandstorms,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 29,29,Sandstorms,0,3.11
0xae5c,BANGRES17DEL03,20,4.6,12.972532,77.608179,13.002532,77.638179,05/03/22,18:30:00,18:45:00,conditions Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,(min) 21,21,Sandstorms,0,4.66
0xa791,BANGRES03DEL02,20,4.6,12.979166,77.640709,12.999166,77.660709,05/03/22,8:35:00,8:45:00,conditions Windy,Low,1,Snack,motorcycle,0,No,Metropolitian,(min) 19,19,Windy,0,3.11
0x3e27,BANGRES17DEL01,39,4.8,12.972532,77.608179,12.982532,77.618179,03/04/22,9:35:00,9:40:00,conditions Cloudy,Low,2,Buffet,scooter,1,No,Metropolitian,(min) 17,17,Cloudy,0,1.55
0x1256,BANGRES01DEL03,25,4.7,12.933284,77.615428,12.963284,77.645428,15/03/22,21:10:00,21:20:00,conditions Windy,Jam,2,Snack,scooter,1,No,Urban,(min) 14,14,Windy,0,4.66
0x6bd0,BANGRES04DEL02,32,4.9,12.98041,77.640489,13.03041,77.690489,21/03/22,17:50:00,17:55:00,conditions Cloudy,Medium,1,Drinks,scooter,0,No,Metropolitian,(min) 15,15,Cloudy,0,7.76
0x1aa9,BANGRES02DEL01,25,4.8,12.970221,77.645396,13.010221,77.685396,05/03/22,15:00:00,15:15:00,conditions Sandstorms,High,0,Snack,motorcycle,1,No,Metropolitian,(min) 26,26,Sandstorms,0,6.21
0x6d26,BANGRES03DEL03,21,4.8,12.979166,77.640709,13.069166,77.730709,29/03/22,19:20:00,19:35:00,conditions Windy,Jam,1,Drinks,scooter,1,No,Metropolitian,(min) 23,23,Windy,0,13.97
0x5c7a,BANGRES15DEL02,31,4.0,12.975377,77.696664,13.105377,77.826664,16/03/22,18:10:00,18:25:00,conditions Sunny,Medium,0,Drinks,motorcycle,0,No,Metropolitian,(min) 34,34,Sunny,1,20.18
0x3cc1,BANGRES13DEL01,31,4.9,12.935662,77.61413,12.945662,77.62413,19/03/22,9:10:00,9:15:00,conditions Fog,Low,2,Snack,scooter,1,No,Metropolitian,(min) 19,19,Fog,0,1.55
0xabc8,BANGRES03DEL03,32,4.1,12.979166,77.640709,13.039166,77.700709,01/03/22,20:00:00,20:15:00,conditions Fog,Jam,2,Drinks,scooter,1,No,Metropolitian,(min) 32,32,Fog,1,9.31
0x8572,BANGRES17DEL02,35,4.6,12.972532,77.608179,13.052532,77.688179,31/03/22,21:55:00,22:10:00,conditions Windy,Jam,1,Snack,scooter,1,No,Metropolitian,(min) 26,26,Windy,0,12.42
0x841b,BANGRES18DEL01,24,4.6,12.913041,77.683237,13.023041,77.793237,12/03/22,22:30:00,22:40:00,conditions Sunny,Low,1,Drinks,motorcycle,0,No,Metropolitian,(min) 27,27,Sunny,0,17.08
0xa75b,BANGRES07DEL02,38,4.8,12.978453,77.643685,12.998453,77.663685,13/03/22,8:20:00,8:30:00,conditions Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,(min) 28,28,Fog,0,3.11
0x1a21,BANGRES15DEL01,26,4.1,12.975377,77.696664,12.985377,77.706664,07/03/22,9:10:00,9:20:00,conditions Sandstorms,Low,0,Drinks,motorcycle,0,No,Metropolitian,(min) 17,17,Sandstorms,0,1.55
0xb475,BANGRES04DEL01,22,3.1,12.98041,77.640489,13.09041,77.750489,06/04/22,22:45:00,22:50:00,conditions Sunny,Low,1,Buffet,scooter,2,No,Metropolitian,(min) 41,41,Sunny,1,17.08
0x4da4,BANGRES17DEL03,24,4.6,12.972532,77.608179,13.002532,77.638179,03/04/22,17:35:00,17:40:00,conditions Fog,Medium,1,Snack,scooter,0,No,Urban,(min) 13,13,Fog,0,4.66
0x7900,BANGRES06DEL01,29,4.5,12.979096,77.640625,12.989096,77.650625,03/03/22,9:00:00,9:15:00,conditions Fog,Low,0,Snack,motorcycle,1,No,NaN,(min) 24,24,Fog,0,1.55
0x2548,BANGRES04DEL02,27,4.8,12.98041,77.640489,13.11041,77.770489,04/03/22,20:50:00,21:05:00,conditions Windy,Jam,1,Buffet,scooter,1,No,Metropolitian,(min) 26,26,Windy,0,20.18
0x3ac7,BANGRES07DEL02,26,4.6,12.978453,77.643685,13.058453,77.723685,08/03/22,21:55:00,22:05:00,conditions Fog,Jam,2,Snack,scooter,1,No,Metropolitian,(min) 40,40,Fog,1,12.42
0xa55d,BANGRES19DEL01,36,4.6,12.914264,77.6784,12.954264,77.7184,13/03/22,14:45:00,14:55:00,conditions Windy,High,2,Buffet,motorcycle,1,No,Metropolitian,(min) 26,26,Windy,0,6.21
0x3164,BANGRES13DEL01,33,4.4,12.935662,77.61413,13.045662,77.72413,23/03/22,17:20:00,17:25:00,conditions Fog,Medium,1,Snack,scooter,1,No,Metropolitian,(min) 36,36,Fog,1,17.08
0x65a5,BANGRES11DEL01,39,5.0,12.934365,77.616155,12.944365,77.626155,11/03/22,9:25:00,9:40:00,conditions Sunny,Low,2,Snack,scooter,1,No,Urban,(min) 18,18,Sunny,0,1.55
0x8f4e,BANGRES02DEL03,23,4.5,12.970221,77.645396,13.030221,77.705396,21/03/22,20:20:00,20:25:00,conditions Stormy,Jam,1,Snack,scooter,1,No,Metropolitian,(min) 19,19,Stormy,0,9.32
0x8468,BANGRES11DEL02,24,4.5,12.934365,77.616155,12.984365,77.666155,24/03/22,20:15:00,20:30:00,conditions Cloudy,Jam,1,Drinks,scooter,1,No,Urban,(min) 28,28,Cloudy,0,7.76
0xadf8,BANGRES02DEL03,22,4.6,12.970221,77.645396,13.060221,77.735396,20/03/22,19:30:00,19:35:00,conditions Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,(min) 35,35,Fog,1,13.97
0x9b71,BANGRES18DEL03,32,4.6,12.913041,77.683237,12.973041,77.743237,21/03/22,17:30:00,17:35:00,conditions Cloudy,Medium,1,Drinks,scooter,1,No,Metropolitian,(min) 19,19,Cloudy,0,9.32
